Issuer_Compass_Alias,Date,value
IGPA,2011-02-09 00:00:00,21263.57
IGPA,2011-02-08 00:00:00,21715.96
IGPA,2011-02-07 00:00:00,21901.0
IGPA,2011-02-04 00:00:00,21987.4
IGPA,2011-02-03 00:00:00,21827.73
IGPA,2011-02-02 00:00:00,22088.0
IGPA,2011-02-01 00:00:00,22384.38
IGPA,2011-01-31 00:00:00,22248.93
IGPA,2011-01-28 00:00:00,22240.74
IGPA,2011-01-27 00:00:00,22631.42
IGPA,2011-01-26 00:00:00,22920.68
IGPA,2011-01-25 00:00:00,22881.91
IGPA,2011-01-24 00:00:00,23074.75
IGPA,2011-01-21 00:00:00,23042.48
IGPA,2011-01-20 00:00:00,23012.61
IGPA,2011-01-19 00:00:00,23134.02
IGPA,2011-01-18 00:00:00,23226.02
IGPA,2011-01-17 00:00:00,23226.21
IGPA,2011-01-14 00:00:00,23179.08
IGPA,2011-01-13 00:00:00,23190.98
IGPA,2011-01-12 00:00:00,22948.26
IGPA,2011-01-11 00:00:00,22762.95
IGPA,2011-01-10 00:00:00,22900.28
IGPA,2011-01-07 00:00:00,23210.23
IGPA,2011-01-06 00:00:00,23342.48
IGPA,2011-01-05 00:00:00,23465.63
IGPA,2011-01-04 00:00:00,23385.92
IGPA,2011-01-03 00:00:00,23147.53
IGPA,2010-12-30 00:00:00,22979.22
IGPA,2010-12-29 00:00:00,22826.73
IGPA,2010-12-28 00:00:00,22636.19
IGPA,2010-12-27 00:00:00,22668.77
IGPA,2010-12-24 00:00:00,22921.59
IGPA,2010-12-23 00:00:00,22875.7
IGPA,2010-12-22 00:00:00,22842.14
IGPA,2010-12-21 00:00:00,23069.76
IGPA,2010-12-20 00:00:00,23222.14
IGPA,2010-12-17 00:00:00,23269.54
IGPA,2010-12-16 00:00:00,23240.76
IGPA,2010-12-15 00:00:00,23209.35
IGPA,2010-12-14 00:00:00,23101.27
IGPA,2010-12-13 00:00:00,23002.62
IGPA,2010-12-10 00:00:00,23012.71
IGPA,2010-12-09 00:00:00,23034.09
IGPA,2010-12-07 00:00:00,23125.31
IGPA,2010-12-06 00:00:00,22991.25
IGPA,2010-12-03 00:00:00,23006.22
IGPA,2010-12-02 00:00:00,23014.93
IGPA,2010-12-01 00:00:00,22943.26
IGPA,2010-11-30 00:00:00,22927.69
IGPA,2010-11-29 00:00:00,22995.22
IGPA,2010-11-26 00:00:00,23015.39
IGPA,2010-11-25 00:00:00,23087.38
IGPA,2010-11-24 00:00:00,23115.21
IGPA,2010-11-23 00:00:00,22943.65
IGPA,2010-11-22 00:00:00,23086.42
IGPA,2010-11-19 00:00:00,23015.34
IGPA,2010-11-18 00:00:00,22893.67
IGPA,2010-11-17 00:00:00,22755.45
IGPA,2010-11-16 00:00:00,22702.75
IGPA,2010-11-15 00:00:00,22986.41
IGPA,2010-11-12 00:00:00,23053.09
IGPA,2010-11-11 00:00:00,23192.4
IGPA,2010-11-10 00:00:00,23226.22
IGPA,2010-11-09 00:00:00,23255.98
IGPA,2010-11-08 00:00:00,23155.05
IGPA,2010-11-05 00:00:00,22992.55
IGPA,2010-11-04 00:00:00,23044.77
IGPA,2010-11-03 00:00:00,23077.19
IGPA,2010-11-02 00:00:00,23145.48
IGPA,2010-10-29 00:00:00,22874.62
IGPA,2010-10-28 00:00:00,22760.52
IGPA,2010-10-27 00:00:00,22730.79
IGPA,2010-10-26 00:00:00,22553.51
IGPA,2010-10-25 00:00:00,22447.65
IGPA,2010-10-22 00:00:00,22396.87
IGPA,2010-10-21 00:00:00,22333.15
IGPA,2010-10-20 00:00:00,22260.67
IGPA,2010-10-19 00:00:00,22241.95
IGPA,2010-10-18 00:00:00,22179.43
IGPA,2010-10-15 00:00:00,22129.09
IGPA,2010-10-14 00:00:00,22266.57
IGPA,2010-10-13 00:00:00,22363.3
IGPA,2010-10-12 00:00:00,21891.86
IGPA,2010-10-08 00:00:00,22005.7
IGPA,2010-10-07 00:00:00,22012.58
IGPA,2010-10-06 00:00:00,22221.3
IGPA,2010-10-05 00:00:00,22288.88
IGPA,2010-10-04 00:00:00,22332.72
IGPA,2010-10-01 00:00:00,22393.44
IGPA,2010-09-30 00:00:00,22355.95
IGPA,2010-09-29 00:00:00,22310.56
IGPA,2010-09-28 00:00:00,22406.58
IGPA,2010-09-27 00:00:00,22325.02
IGPA,2010-09-24 00:00:00,22151.94
IGPA,2010-09-23 00:00:00,22149.02
IGPA,2010-09-22 00:00:00,22322.96
IGPA,2010-09-21 00:00:00,22509.36
IGPA,2010-09-16 00:00:00,22499.78
IGPA,2010-09-15 00:00:00,22532.23
IGPA,2010-09-14 00:00:00,22467.95
IGPA,2010-09-13 00:00:00,22311.06
IGPA,2010-09-10 00:00:00,22106.52
IGPA,2010-09-09 00:00:00,22021.98
IGPA,2010-09-08 00:00:00,21844.99
IGPA,2010-09-07 00:00:00,21595.27
IGPA,2010-09-06 00:00:00,21694.45
IGPA,2010-09-03 00:00:00,21673.71
IGPA,2010-09-02 00:00:00,21538.51
IGPA,2010-09-01 00:00:00,21474.59
IGPA,2010-08-31 00:00:00,21239.7
IGPA,2010-08-30 00:00:00,21067.94
IGPA,2010-08-27 00:00:00,21020.82
IGPA,2010-08-26 00:00:00,20926.87
IGPA,2010-08-25 00:00:00,20916.17
IGPA,2010-08-24 00:00:00,21109.28
IGPA,2010-08-23 00:00:00,21170.54
IGPA,2010-08-20 00:00:00,21124.9
IGPA,2010-08-19 00:00:00,21142.91
IGPA,2010-08-18 00:00:00,21086.58
IGPA,2010-08-17 00:00:00,20996.22
IGPA,2010-08-16 00:00:00,20852.93
IGPA,2010-08-13 00:00:00,20848.3
IGPA,2010-08-12 00:00:00,20514.25
IGPA,2010-08-11 00:00:00,20536.85
IGPA,2010-08-10 00:00:00,20893.35
IGPA,2010-08-09 00:00:00,20949.93
IGPA,2010-08-06 00:00:00,20807.99
IGPA,2010-08-05 00:00:00,20707.48
IGPA,2010-08-04 00:00:00,20607.53
IGPA,2010-08-03 00:00:00,20463.01
IGPA,2010-08-02 00:00:00,20514.75
IGPA,2010-07-30 00:00:00,20296.63
IGPA,2010-07-29 00:00:00,20262.42
IGPA,2010-07-28 00:00:00,20241.85
IGPA,2010-07-27 00:00:00,20272.59
IGPA,2010-07-26 00:00:00,20197.46
IGPA,2010-07-23 00:00:00,20026.73
IGPA,2010-07-22 00:00:00,19928.27
IGPA,2010-07-21 00:00:00,19855.24
IGPA,2010-07-20 00:00:00,19657.0
IGPA,2010-07-19 00:00:00,19521.23
IGPA,2010-07-15 00:00:00,19553.33
IGPA,2010-07-14 00:00:00,19525.42
IGPA,2010-07-13 00:00:00,19474.78
IGPA,2010-07-12 00:00:00,19303.53
IGPA,2010-07-09 00:00:00,19342.85
IGPA,2010-07-08 00:00:00,19295.79
IGPA,2020-07-29 00:00:00,20144.400390625
IGPA,2020-07-30 00:00:00,19994.140625
IGPA,2020-07-31 00:00:00,20088.009765625
IGPA,2020-08-03 00:00:00,20145.759765625
IGPA,2020-08-04 00:00:00,19898.0703125
IGPA,2020-08-05 00:00:00,19915.0
IGPA,2020-08-06 00:00:00,19937.2890625
IGPA,2020-08-07 00:00:00,20143.0
IGPA,2020-08-10 00:00:00,20189.109375
IGPA,2020-08-11 00:00:00,20260.009765625
IGPA,2020-08-12 00:00:00,20373.76953125
IGPA,2020-08-13 00:00:00,20254.01953125
IGPA,2020-08-14 00:00:00,20313.0703125
IGPA,2020-08-17 00:00:00,20425.640625
IGPA,2020-08-18 00:00:00,20346.439453125
IGPA,2020-08-19 00:00:00,20231.169921875
IGPA,2020-08-20 00:00:00,20132.3203125
IGPA,2020-08-21 00:00:00,20199.05078125
